gi|489933481|ref|WP_003836795.1|	hypothetical protein partial [Bifidobacterium dentium] 
gi|489934026|ref|WP_003837338.1|	DNA-directed RNA polymerase subunit alpha [Bifidobacterium dentium] 
gi|489923922|ref|WP_003827267.1|	MULTISPECIES: 30S ribosomal protein S11 [Bifidobacterium] 
gi|489904710|ref|WP_003808138.1|	MULTISPECIES: 30S ribosomal protein S13 [Bifidobacterium] 
gi|489904686|ref|WP_003808114.1|	MULTISPECIES: translation initiation factor IF-1 [Bifidobacterium] 
gi|489934028|ref|WP_003837340.1|	adenylate kinase [Bifidobacterium dentium] 
gi|489934029|ref|WP_003837341.1|	preprotein translocase subunit SecY [Bifidobacterium dentium] 
gi|489934031|ref|WP_003837343.1|	50S ribosomal protein L15 [Bifidobacterium dentium] 
gi|489934033|ref|WP_003837345.1|	50S ribosomal protein L30 [Bifidobacterium dentium] 
gi|489934035|ref|WP_003837347.1|	30S ribosomal protein S5 [Bifidobacterium dentium] 
gi|489934038|ref|WP_003837350.1|	50S ribosomal protein L18 [Bifidobacterium dentium] 
gi|489934041|ref|WP_003837353.1|	50S ribosomal protein L6 [Bifidobacterium dentium] 
gi|489904620|ref|WP_003808048.1|	MULTISPECIES: 30S ribosomal protein S8 [Bifidobacterium] 
gi|489904618|ref|WP_003808046.1|	MULTISPECIES: 30S ribosomal protein S14 [Bifidobacteriaceae] 
gi|489934043|ref|WP_003837355.1|	50S ribosomal protein L5 [Bifidobacterium dentium] 
gi|489934044|ref|WP_003837356.1|	50S ribosomal protein L24 [Bifidobacterium dentium] 
gi|489934046|ref|WP_003837358.1|	MULTISPECIES: 50S ribosomal protein L14 [Bifidobacterium] 
gi|489934048|ref|WP_003837360.1|	30S ribosomal protein S17 [Bifidobacterium dentium] 
gi|489904606|ref|WP_003808034.1|	MULTISPECIES: 50S ribosomal protein L29 [Bifidobacterium] 
gi|489934051|ref|WP_003837363.1|	50S ribosomal protein L16 [Bifidobacterium dentium] 
gi|489934053|ref|WP_003837365.1|	30S ribosomal protein S3 [Bifidobacterium dentium] 
gi|489934054|ref|WP_003837366.1|	50S ribosomal protein L22 [Bifidobacterium dentium] 
gi|489904597|ref|WP_003808025.1|	MULTISPECIES: 30S ribosomal protein S19 [Bifidobacterium] 
gi|489934056|ref|WP_003837368.1|	50S ribosomal protein L2 [Bifidobacterium dentium] 
gi|489904593|ref|WP_003808021.1|	MULTISPECIES: 50S ribosomal protein L23 [Bifidobacterium] 
gi|489934058|ref|WP_003837370.1|	50S ribosomal protein L4 [Bifidobacterium dentium] 
gi|489934060|ref|WP_003837372.1|	50S ribosomal protein L3 [Bifidobacterium dentium] 
gi|489904585|ref|WP_003808013.1|	MULTISPECIES: 30S ribosomal protein S10 [Bifidobacteriaceae] 
gi|489934062|ref|WP_003837374.1|	membrane protein [Bifidobacterium dentium] 
gi|489934063|ref|WP_003837375.1|	bifunctional acetaldehyde-CoA/alcohol dehydrogenase [Bifidobacterium dentium] 
gi|489934064|ref|WP_003837376.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934065|ref|WP_003837377.1|	NagC family transcriptional regulator [Bifidobacterium dentium] 
gi|489934067|ref|WP_003837379.1|	cytochrome C biogenesis protein CcdA [Bifidobacterium dentium] 
gi|489934069|ref|WP_003837381.1|	alcohol dehydrogenase [Bifidobacterium dentium] 
gi|489934071|ref|WP_003837383.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934072|ref|WP_003837384.1|	glycogen debranching protein [Bifidobacterium dentium] 
gi|489934075|ref|WP_003837387.1|	30S ribosomal protein S9 [Bifidobacterium dentium] 
gi|489934077|ref|WP_003837389.1|	50S ribosomal protein L13 [Bifidobacterium dentium] 
gi|489934078|ref|WP_003837390.1|	4-alpha-glucanotransferase [Bifidobacterium dentium] 
gi|489934080|ref|WP_003837392.1|	AbrB family transcriptional regulator [Bifidobacterium dentium] 
gi|489934082|ref|WP_003837394.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934084|ref|WP_003837396.1|	2-hydroxyacid dehydrogenase [Bifidobacterium dentium] 
gi|489934085|ref|WP_003837397.1|	metallophosphatase [Bifidobacterium dentium] 
gi|489934087|ref|WP_003837399.1|	threonine transporter RhtB [Bifidobacterium dentium] 
gi|489934088|ref|WP_003837400.1|	DNA polymerase IV [Bifidobacterium dentium] 
gi|489934090|ref|WP_003837402.1|	N-succinyldiaminopimelate aminotransferase [Bifidobacterium dentium] 
gi|489934093|ref|WP_003837405.1|	ferredoxin [Bifidobacterium dentium] 
gi|489934095|ref|WP_003837407.1|	amino acid permease [Bifidobacterium dentium] 
gi|489934097|ref|WP_003837409.1|	UDP-N-acetylenolpyruvoylglucosamine reductase [Bifidobacterium dentium] 
gi|489904462|ref|WP_003807891.1|	MULTISPECIES: 50S ribosomal protein L33 [Bifidobacterium] 
gi|489934099|ref|WP_003837411.1|	cystathionine gamma-lyase [Bifidobacterium dentium] 
gi|489934101|ref|WP_003837413.1|	molecular chaperone GroES [Bifidobacterium dentium] 
gi|489934103|ref|WP_003837415.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934105|ref|WP_003837417.1|	acetyltransferase [Bifidobacterium dentium] 
gi|489934107|ref|WP_003837419.1|	5-formyltetrahydrofolate cyclo-ligase [Bifidobacterium dentium] 
gi|489934110|ref|WP_003837422.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934112|ref|WP_003837424.1|	flagellar protein FlgA [Bifidobacterium dentium] 
gi|489934114|ref|WP_003837426.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934115|ref|WP_003837427.1|	helicase [Bifidobacterium dentium] 
gi|489934116|ref|WP_003837428.1|	signal peptide protein [Bifidobacterium dentium] 
gi|489934118|ref|WP_003837430.1|	multidrug transporter MatE [Bifidobacterium dentium] 
gi|489932745|ref|WP_003836061.1|	MULTISPECIES: 50S ribosomal protein L7/L12 [Bifidobacterium] 
gi|489934120|ref|WP_003837432.1|	50S ribosomal protein L10 [Bifidobacterium dentium] 
gi|489934123|ref|WP_003837435.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934125|ref|WP_003837437.1|	guanine permease [Bifidobacterium dentium] 
gi|489934128|ref|WP_003837440.1|	ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489934130|ref|WP_003837442.1|	MULTISPECIES: phosphate ABC transporter ATP-binding protein [Bifidobacterium] 
gi|489934133|ref|WP_003837444.1|	phosphate ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489934135|ref|WP_003837446.1|	phosphate ABC transporter permease [Bifidobacterium dentium] 
gi|489934137|ref|WP_003837448.1|	phosphate ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489934138|ref|WP_003837449.1|	alkaline phosphatase [Bifidobacterium dentium] 
gi|489934139|ref|WP_003837450.1|	histidine kinase [Bifidobacterium dentium] 
gi|489934141|ref|WP_003837452.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934144|ref|WP_003837455.1|	5'-methylthioadenosine nucleosidase [Bifidobacterium dentium] 
gi|489934145|ref|WP_003837456.1|	phospho-2-dehydro-3-deoxyheptonate aldolase [Bifidobacterium dentium] 
gi|489934146|ref|WP_003837457.1|	phospho-2-dehydro-3-deoxyheptonate aldolase [Bifidobacterium dentium] 
gi|489934148|ref|WP_003837459.1|	aminopeptidase [Bifidobacterium dentium] 
gi|489934150|ref|WP_003837461.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934152|ref|WP_003837463.1|	cell division protein [Bifidobacterium dentium] 
gi|489934153|ref|WP_003837464.1|	peptidase C15 [Bifidobacterium dentium] 
gi|489934155|ref|WP_003837466.1|	2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase [Bifidobacterium dentium] 
gi|489934157|ref|WP_003837468.1|	copper oxidase [Bifidobacterium dentium] 
gi|489934159|ref|WP_003837470.1|	collagenase [Bifidobacterium dentium] 
gi|489934161|ref|WP_003837472.1|	AraC family transcriptional regulator [Bifidobacterium dentium] 
gi|489934162|ref|WP_003837473.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934163|ref|WP_003837474.1|	GntR family transcriptional regulator [Bifidobacterium dentium] 
gi|489934166|ref|WP_003837477.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934167|ref|WP_003837478.1|	aldo/keto reductase [Bifidobacterium dentium] 
gi|489934168|ref|WP_003837479.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934170|ref|WP_003837481.1|	membrane protein [Bifidobacterium dentium] 
gi|489934172|ref|WP_003837483.1|	polynucleotide phosphorylase [Bifidobacterium dentium] 
gi|489934173|ref|WP_003837484.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489904377|ref|WP_003807806.1|	MULTISPECIES: 30S ribosomal protein S15 [Bifidobacterium] 
gi|489934175|ref|WP_003837486.1|	membrane protein [Bifidobacterium dentium] 
gi|489934177|ref|WP_003837488.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934178|ref|WP_003837489.1|	ACP synthase [Bifidobacterium dentium] 
gi|489934180|ref|WP_003837491.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934182|ref|WP_003837493.1|	ACP S-malonyltransferase [Bifidobacterium dentium] 
gi|489934183|ref|WP_003837494.1|	methylmalonyl-CoA carboxyltransferase [Bifidobacterium dentium] 
gi|489934185|ref|WP_003837496.1|	carboxylate-amine ligase [Bifidobacterium dentium] 
gi|489934186|ref|WP_003837497.1|	biotin biosynthesis protein BioY [Bifidobacterium dentium] 
gi|489934187|ref|WP_003837498.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934188|ref|WP_003837499.1|	membrane protein [Bifidobacterium dentium] 
gi|489934191|ref|WP_003837502.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934192|ref|WP_003837503.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934194|ref|WP_003837505.1|	50S ribosomal protein L1 [Bifidobacterium dentium] 
gi|489934196|ref|WP_003837507.1|	50S ribosomal protein L11 [Bifidobacterium dentium] 
gi|489934197|ref|WP_003837508.1|	transcription antitermination protein NusG [Bifidobacterium dentium] 
gi|489934199|ref|WP_003837510.1|	aspartate aminotransferase [Bifidobacterium dentium] 
gi|489934201|ref|WP_003837512.1|	gamma-glutamyl kinase [Bifidobacterium dentium] 
gi|489934203|ref|WP_003837514.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934205|ref|WP_003837516.1|	GTPase CgtA [Bifidobacterium dentium] 
gi|489904328|ref|WP_003807757.1|	MULTISPECIES: 50S ribosomal protein L27 [Bifidobacterium] 
gi|489934207|ref|WP_003837518.1|	50S ribosomal protein L21 [Bifidobacterium dentium] 
gi|489934208|ref|WP_003837519.1|	cytoplasmic axial filament protein [Bifidobacterium dentium] 
gi|489934210|ref|WP_003837521.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934211|ref|WP_003837522.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934213|ref|WP_003837524.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934215|ref|WP_003837526.1|	succinyl-diaminopimelate desuccinylase [Bifidobacterium dentium] 
gi|489934217|ref|WP_003837528.1|	membrane protein [Bifidobacterium dentium] 
gi|489934219|ref|WP_003837530.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489934220|ref|WP_003837531.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489934222|ref|WP_003837533.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934224|ref|WP_003837535.1|	ribonuclease HII [Bifidobacterium dentium] 
gi|489934225|ref|WP_003837536.1|	signal peptidase [Bifidobacterium dentium] 
gi|489934227|ref|WP_003837538.1|	50S ribosomal protein L19 [Bifidobacterium dentium] 
gi|489934228|ref|WP_003837539.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934230|ref|WP_003837541.1|	glucose-6-phosphate isomerase [Bifidobacterium dentium] 
gi|489934231|ref|WP_003837542.1|	mannose-1-phosphate guanylyltransferase [Bifidobacterium dentium] 
gi|489934232|ref|WP_003837543.1|	permease [Bifidobacterium dentium] 
gi|489934233|ref|WP_003837544.1|	nucleoside-triphosphate diphosphatase [Bifidobacterium dentium] 
gi|489934235|ref|WP_003837546.1|	ribonuclease PH [Bifidobacterium dentium] 
gi|489934238|ref|WP_003837549.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934239|ref|WP_003837550.1|	nicotinate phosphoribosyltransferase [Bifidobacterium dentium] 
gi|489934240|ref|WP_003837551.1|	MerR family transcriptional regulator [Bifidobacterium dentium] 
gi|489934241|ref|WP_003837552.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934242|ref|WP_003837553.1|	L-glyceraldehyde 3-phosphate reductase [Bifidobacterium dentium] 
gi|489934244|ref|WP_003837555.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934245|ref|WP_003837556.1|	phosphopantetheine adenylyltransferase [Bifidobacterium dentium] 
gi|489934246|ref|WP_003837557.1|	cell division protein [Bifidobacterium dentium] 
gi|489934247|ref|WP_003837558.1|	DNA-binding protein [Bifidobacterium dentium] 
gi|489934248|ref|WP_003837559.1|	50S ribosomal protein L32 [Bifidobacterium dentium] 
gi|489934249|ref|WP_003837560.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934250|ref|WP_003837561.1|	ribonuclease III [Bifidobacterium dentium] 
gi|489934251|ref|WP_003837562.1|	acetolactate synthase [Bifidobacterium dentium] 
gi|489934252|ref|WP_003837563.1|	acetolactate synthase [Bifidobacterium dentium] 
gi|489934253|ref|WP_003837564.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489934254|ref|WP_003837565.1|	GMP synthase [Bifidobacterium dentium] 
gi|489934255|ref|WP_003837566.1|	cysteinyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489934256|ref|WP_003837567.1|	signal recognition particle [Bifidobacterium dentium] 
gi|489934257|ref|WP_003837568.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934258|ref|WP_003837569.1|	endonuclease [Bifidobacterium dentium] 
gi|489934259|ref|WP_003837570.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934260|ref|WP_003837571.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934261|ref|WP_003837572.1|	30S ribosomal protein S16 [Bifidobacterium dentium] 
gi|489934262|ref|WP_003837573.1|	RNA-binding protein [Bifidobacterium dentium] 
gi|489934263|ref|WP_003837574.1|	ribosome maturation protein RimM [Bifidobacterium dentium] 
gi|489934264|ref|WP_003837575.1|	aspartate ammonia-lyase [Bifidobacterium dentium] 
gi|489934265|ref|WP_003837576.1|	tRNA (guanine-N1)-methyltransferase [Bifidobacterium dentium] 
gi|489934266|ref|WP_003837577.1|	DNA methyltransferase [Bifidobacterium dentium] 
gi|489934268|ref|WP_003837579.1|	ATP-dependent DNA helicase [Bifidobacterium dentium] 
gi|489934269|ref|WP_003837580.1|	50S ribosomal protein L28 [Bifidobacterium dentium] 
gi|489934273|ref|WP_003837584.1|	exopolyphosphatase [Bifidobacterium dentium] 
gi|489934271|ref|WP_003837582.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934275|ref|WP_003837586.1|	MFS transporter [Bifidobacterium dentium] 
gi|489934277|ref|WP_003837588.1|	nucleotidyltransferase [Bifidobacterium dentium] 
gi|489934279|ref|WP_003837590.1|	triacylglycerol lipase [Bifidobacterium dentium] 
gi|489934281|ref|WP_003837592.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489934282|ref|WP_003837593.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934284|ref|WP_003837595.1|	gluconate kinase [Bifidobacterium dentium] 
gi|489934286|ref|WP_003837597.1|	gluconate transporter [Bifidobacterium dentium] 
gi|489934287|ref|WP_003837598.1|	6-phosphogluconate dehydrogenase [Bifidobacterium dentium] 
gi|489934290|ref|WP_003837601.1|	aspartate aminotransferase [Bifidobacterium dentium] 
gi|489934292|ref|WP_003837603.1|	AcrR family transcriptional regulator [Bifidobacterium dentium] 
gi|489934293|ref|WP_003837604.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934295|ref|WP_003837606.1|	membrane protein [Bifidobacterium dentium] 
gi|489934296|ref|WP_003837607.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934299|ref|WP_003837610.1|	transporter [Bifidobacterium dentium] 
gi|489934300|ref|WP_003837611.1|	CAAX amino terminal protease [Bifidobacterium dentium] 
gi|489934302|ref|WP_003837613.1|	ABC transporter ATP-binding protein [Bifidobacterium dentium] 
gi|489934304|ref|WP_003837615.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489934307|ref|WP_003837618.1|	ABC transporter permease [Bifidobacterium dentium] 
gi|489934311|ref|WP_003837622.1|	ABC transporter substrate-binding protein [Bifidobacterium dentium] 
gi|489934309|ref|WP_003837620.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934313|ref|WP_003837624.1|	D-alanine--D-alanine ligase [Bifidobacterium dentium] 
gi|489934314|ref|WP_003837625.1|	glycerol-3-phosphate dehydrogenase [Bifidobacterium dentium] 
gi|489934316|ref|WP_003837627.1|	1-acyl-sn-glycerol-3-phosphate acyltransferase [Bifidobacterium dentium] 
gi|489934317|ref|WP_003837628.1|	transposase [Bifidobacterium dentium] 
gi|489934319|ref|WP_003837630.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934320|ref|WP_003837631.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934322|ref|WP_003837633.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934323|ref|WP_003837634.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934325|ref|WP_003837636.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934326|ref|WP_003837637.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934328|ref|WP_003837639.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934331|ref|WP_003837642.1|	UDP-N-acetylglucosamine 1-carboxyvinyltransferase [Bifidobacterium dentium] 
gi|489934333|ref|WP_003837644.1|	diguanylate cyclase [Bifidobacterium dentium] 
gi|489934335|ref|WP_003837646.1|	histidine kinase [Bifidobacterium dentium] 
gi|489934337|ref|WP_003837648.1|	transcriptional regulator [Bifidobacterium dentium] 
gi|489934339|ref|WP_003837650.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934341|ref|WP_003837652.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934342|ref|WP_003837653.1|	isopropylmalate isomerase [Bifidobacterium dentium] 
gi|489934343|ref|WP_003837654.1|	isopropylmalate isomerase [Bifidobacterium dentium] 
gi|489934344|ref|WP_003837655.1|	IclR family transcriptional regulator [Bifidobacterium dentium] 
gi|489934346|ref|WP_003837657.1|	ser/threonine protein phosphatase [Bifidobacterium dentium] 
gi|489934348|ref|WP_003837659.1|	glutamyl-tRNA synthetase [Bifidobacterium dentium] 
gi|489934349|ref|WP_003837660.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934351|ref|WP_003837662.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934353|ref|WP_003837663.1|	phosphoglycerate mutase [Bifidobacterium dentium] 
gi|489934355|ref|WP_003837665.1|	MFS transporter [Bifidobacterium dentium] 
gi|489934356|ref|WP_003837666.1|	sugar translocase [Bifidobacterium dentium] 
gi|489934359|ref|WP_003837669.1|	hypothetical protein [Bifidobacterium dentium] 
gi|489934361|ref|WP_003837671.1|	formate--tetrahydrofolate ligase [Bifidobacterium dentium] 
gi|489934363|ref|WP_003837673.1|	peptidase C69 [Bifidobacterium dentium] 
gi|489934364|ref|WP_003837674.1|	Raf [Bifidobacterium dentium] 
