WP_000027050.1	MULTISPECIES: class A broad-spectrum beta-lactamase TEM-116 [Bacteria] 
WP_004611492.1	phosphoribosylaminoimidazolesuccinocarboxamide synthase [Tyzzerella nexilis] 
WP_004611494.1	glutamine synthetase [Tyzzerella nexilis] 
WP_004611496.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611497.1	glutamate synthase [Tyzzerella nexilis] 
WP_004611499.1	membrane protein [Tyzzerella nexilis] 
WP_004611500.1	peptidase [Tyzzerella nexilis] 
WP_004611502.1	bifunctional biotin--[acetyl-CoA-carboxylase] synthetase/biotin operon repressor [Tyzzerella nexilis] 
WP_004611503.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611504.1	type III pantothenate kinase [Tyzzerella nexilis] 
WP_004611505.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611512.1	lysine--tRNA ligase [Tyzzerella nexilis] 
WP_004611513.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611514.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611515.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611517.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611518.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611520.1	MULTISPECIES: ATP-binding protein [Lachnospiraceae] 
WP_004611521.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611522.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611523.1	cell wall anchor protein [Tyzzerella nexilis] 
WP_004611524.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611525.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611526.1	topoisomerase [Tyzzerella nexilis] 
WP_004611529.1	multidrug transporter [Tyzzerella nexilis] 
WP_004611530.1	mobilization protein [Tyzzerella nexilis] 
WP_004611531.1	relaxase [Tyzzerella nexilis] 
WP_004611532.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611533.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611534.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611535.1	conjugal transfer protein TraG [Tyzzerella nexilis] 
WP_004611536.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611537.1	MULTISPECIES: acetyltransferase [Clostridiales] 
WP_004611540.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611541.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611542.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611543.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611545.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611546.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611547.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611548.1	helicase [Tyzzerella nexilis] 
WP_004611549.1	sortase [Tyzzerella nexilis] 
WP_004611550.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611551.1	septation protein spoVG [Tyzzerella nexilis] 
WP_004611553.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611554.1	MULTISPECIES: transcriptional regulator [Lachnospiraceae] 
WP_004611555.1	MULTISPECIES: GntR family transcriptional regulator [Lachnospiraceae] 
WP_004611556.1	MULTISPECIES: ABC transporter ATP-binding protein [Lachnospiraceae] 
WP_004611557.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611559.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611560.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611563.1	MerR family transcriptional regulator [Tyzzerella nexilis] 
WP_004611564.1	MULTISPECIES: transcriptional regulator [Clostridiales] 
WP_004611565.1	LexA family transcriptional regulator [Tyzzerella nexilis] 
WP_004611567.1	DNA-binding protein [Tyzzerella nexilis] 
WP_004611568.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611571.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611572.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611573.1	MULTISPECIES: membrane protein [Clostridiales] 
WP_004611574.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611575.1	MULTISPECIES: transcriptional regulator [Clostridiales] 
WP_004611580.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611582.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611583.1	MULTISPECIES: hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [Clostridiales] 
WP_004611584.1	MULTISPECIES: thiamine phosphate synthase [Clostridiales] 
WP_004611585.1	hydrolase [Tyzzerella nexilis] 
WP_004611586.1	MULTISPECIES: DNA mismatch repair protein MutT [Clostridiales] 
WP_004611592.1	MULTISPECIES: two-component sensor histidine kinase [Clostridiales] 
WP_004611593.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611594.1	bacitracin ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004611595.1	MULTISPECIES: DNA-binding response regulator [Clostridiales] 
WP_004611597.1	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
WP_004611598.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611601.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004611603.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611604.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611605.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611606.1	transposase [Tyzzerella nexilis] 
WP_004611607.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611608.1	histidine kinase [Tyzzerella nexilis] 
WP_004611609.1	multidrug ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004611612.1	ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004611613.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611614.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611615.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004611616.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611617.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611618.1	MULTISPECIES: ABC transporter ATP-binding protein [Clostridiales] 
WP_004611619.1	MULTISPECIES: ABC transporter permease [Clostridiales] 
WP_004611620.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611621.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611622.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004611623.1	MULTISPECIES: peptide ABC transporter ATP-binding protein [Clostridiales] 
WP_004611624.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611626.1	MULTISPECIES: hypothetical protein [Terrabacteria group] 
WP_004611627.1	MULTISPECIES: hypothetical protein [Terrabacteria group] 
WP_004611630.1	integrase [Tyzzerella nexilis] 
WP_004611632.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611633.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611634.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611635.1	terpene synthase [Tyzzerella nexilis] 
WP_004611636.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611637.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611638.1	MULTISPECIES: toxin MazF [Lachnospiraceae] 
WP_004611639.1	MULTISPECIES: transcriptional regulator [Clostridiales] 
WP_004611640.1	MULTISPECIES: hypothetical protein [Lachnospiraceae] 
WP_004611641.1	MULTISPECIES: integrase [Lachnospiraceae] 
WP_004611642.1	methionine--tRNA ligase subunit beta [Tyzzerella nexilis] 
WP_004611645.1	chromosome partitioning protein ParA [Tyzzerella nexilis] 
WP_004611646.1	chromosome partitioning protein ParB [Tyzzerella nexilis] 
WP_004611647.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611648.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611649.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611651.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611652.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611654.1	peptidase [Tyzzerella nexilis] 
WP_004611656.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611657.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611658.1	conjugal transfer protein TraG [Tyzzerella nexilis] 
WP_004611663.1	membrane protein [Tyzzerella nexilis] 
WP_004611664.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611665.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611667.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611668.1	conjugal transfer protein TraE [Tyzzerella nexilis] 
WP_004611669.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611670.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611671.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611672.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611674.1	recombinase [Tyzzerella nexilis] 
WP_004611675.1	MULTISPECIES: TnpV protein partial [Clostridiales] 
WP_004611677.1	recombinase [Tyzzerella nexilis] 
WP_004611678.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611679.1	helicase [Tyzzerella nexilis] 
WP_004611680.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611681.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611682.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611683.1	rlx protein [Tyzzerella nexilis] 
WP_004611684.1	mobilization protein [Tyzzerella nexilis] 
WP_004611686.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611688.1	radical SAM/SPASM domain-containing protein [Tyzzerella nexilis] 
WP_004611689.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611692.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611695.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611696.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611699.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611701.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611705.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611706.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611707.1	integrase [Tyzzerella nexilis] 
WP_004611718.1	transposase [Tyzzerella nexilis] 
WP_004611721.1	N-6 DNA methylase [Tyzzerella nexilis] 
WP_004611722.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611724.1	integrase [Tyzzerella nexilis] 
WP_004611727.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611728.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611731.1	signal peptidase I [Tyzzerella nexilis] 
WP_004611732.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611733.1	SrtB family sortase [Tyzzerella nexilis] 
WP_004611734.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611735.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611737.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611739.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611740.1	phosphodiesterase [Tyzzerella nexilis] 
WP_004611741.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611742.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611743.1	class C sortase [Tyzzerella nexilis] 
WP_004611744.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611748.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611749.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611750.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004611752.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611753.1	sugar ABC transporter ATP-binding protein [Tyzzerella nexilis] 
WP_004611754.1	sugar ABC transporter permease [Tyzzerella nexilis] 
WP_004611756.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004611757.1	L-arabinose isomerase [Tyzzerella nexilis] 
WP_004611758.1	ATPase [Tyzzerella nexilis] 
WP_004611762.1	cyclic nucleotide-binding protein [Tyzzerella nexilis] 
WP_004611764.1	acetyltransferase [Tyzzerella nexilis] 
WP_004611766.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611767.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611768.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611769.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611770.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611771.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611772.1	hydroxyethylthiazole kinase [Tyzzerella nexilis] 
WP_004611774.1	hydroxymethylpyrimidine/phosphomethylpyrimidine kinase [Tyzzerella nexilis] 
WP_004611776.1	two-component system response regulator [Tyzzerella nexilis] 
WP_004611777.1	two-component sensor histidine kinase [Tyzzerella nexilis] 
WP_004611782.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004611783.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611784.1	exopolysaccharide biosynthesis protein [Tyzzerella nexilis] 
WP_004611786.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611787.1	iron transporter FeoB [Tyzzerella nexilis] 
WP_004611788.1	GMP synthetase [Tyzzerella nexilis] 
WP_004611790.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611791.1	acetyltransferase [Tyzzerella nexilis] 
WP_004611794.1	integrase [Tyzzerella nexilis] 
WP_004611795.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611797.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611798.1	recombinase [Tyzzerella nexilis] 
WP_004611799.1	membrane protein [Tyzzerella nexilis] 
WP_004611800.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611801.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611802.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611803.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611804.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611806.1	integrase [Tyzzerella nexilis] 
WP_004611807.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611810.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611811.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611812.1	TnpV protein [Tyzzerella nexilis] 
WP_004611814.1	DNA methylase [Tyzzerella nexilis] 
WP_004611815.1	type II restriction endonuclease Eco47II [Tyzzerella nexilis] 
WP_004611816.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611820.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611821.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611822.1	transposase [Tyzzerella nexilis] 
WP_004611827.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611828.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611829.1	DNA cytosine methyltransferase [Tyzzerella nexilis] 
WP_004611830.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611831.1	DNA methyltransferase [Tyzzerella nexilis] 
WP_004611832.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611833.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611834.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611835.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611836.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611837.1	transcriptional regulator [Tyzzerella nexilis] 
WP_004611838.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611841.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611842.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611844.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611847.1	hydroxylamine reductase [Tyzzerella nexilis] 
WP_004611848.1	ferredoxin [Tyzzerella nexilis] 
WP_004611849.1	cupin [Tyzzerella nexilis] 
WP_004611850.1	(Fe-S)-binding protein [Tyzzerella nexilis] 
WP_004611853.1	GNAT family N-acetyltransferase [Tyzzerella nexilis] 
WP_004611854.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611855.1	transposase [Tyzzerella nexilis] 
WP_004611856.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611857.1	hypothetical protein partial [Tyzzerella nexilis] 
WP_004611858.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611859.1	SrtB family sortase [Tyzzerella nexilis] 
WP_004611860.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611861.1	LPXTG cell wall anchor domain-containing protein [Tyzzerella nexilis] 
WP_004611862.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611863.1	tyrosine protein kinase [Tyzzerella nexilis] 
WP_004611865.1	DNA-directed RNA polymerase subunit beta' [Tyzzerella nexilis] 
WP_004611869.1	aminoacyl-histidine dipeptidase [Tyzzerella nexilis] 
WP_004611870.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611871.1	phosphohydrolase [Tyzzerella nexilis] 
WP_004611872.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611874.1	DNA-binding response regulator [Tyzzerella nexilis] 
WP_004611875.1	30S ribosomal protein S12 [Tyzzerella nexilis] 
WP_004611876.1	30S ribosomal protein S7 [Tyzzerella nexilis] 
WP_004611877.1	elongation factor G [Tyzzerella nexilis] 
WP_004611878.1	elongation factor Tu [Tyzzerella nexilis] 
WP_004611879.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611883.1	50S ribosomal protein L4 [Tyzzerella nexilis] 
WP_004611884.1	50S ribosomal protein L23 [Tyzzerella nexilis] 
WP_004611886.1	MULTISPECIES: 30S ribosomal protein S19 [Lachnospiraceae] 
WP_004611887.1	50S ribosomal protein L22 [Tyzzerella nexilis] 
WP_004611888.1	30S ribosomal protein S3 [Tyzzerella nexilis] 
WP_004611889.1	50S ribosomal protein L16 [Tyzzerella nexilis] 
WP_004611890.1	50S ribosomal protein L29 [Tyzzerella nexilis] 
WP_004611891.1	30S ribosomal protein S17 [Tyzzerella nexilis] 
WP_004611892.1	50S ribosomal protein L14 [Tyzzerella nexilis] 
WP_004611894.1	50S ribosomal protein L5 [Tyzzerella nexilis] 
WP_004611895.1	MULTISPECIES: 30S ribosomal protein S14 [Lachnospiraceae] 
WP_004611896.1	30S ribosomal protein S8 [Tyzzerella nexilis] 
WP_004611897.1	50S ribosomal protein L6 [Tyzzerella nexilis] 
WP_004611898.1	50S ribosomal protein L18 [Tyzzerella nexilis] 
WP_004611899.1	30S ribosomal protein S5 [Tyzzerella nexilis] 
WP_004611900.1	50S ribosomal protein L30 [Tyzzerella nexilis] 
WP_004611901.1	50S ribosomal protein L15 [Tyzzerella nexilis] 
WP_004611902.1	preprotein translocase subunit SecY [Tyzzerella nexilis] 
WP_004611904.1	type I methionyl aminopeptidase [Tyzzerella nexilis] 
WP_004611905.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611906.1	translation initiation factor IF-1 [Tyzzerella nexilis] 
WP_004611909.1	30S ribosomal protein S4 [Tyzzerella nexilis] 
WP_004611910.1	DNA-directed RNA polymerase subunit alpha [Tyzzerella nexilis] 
WP_004611911.1	50S ribosomal protein L17 [Tyzzerella nexilis] 
WP_004611912.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611915.1	PTS sugar transporter [Tyzzerella nexilis] 
WP_004611916.1	PTS mannose transporter subunit IID [Tyzzerella nexilis] 
WP_004611921.1	N-acetylglucosamine-6-phosphate deacetylase [Tyzzerella nexilis] 
WP_004611924.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611927.1	MULTISPECIES: hypothetical protein [Clostridiales] 
WP_004611929.1	conjugal transfer protein TraG [Tyzzerella nexilis] 
WP_004611932.1	transposase [Tyzzerella nexilis] 
WP_004611933.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611934.1	MULTISPECIES: hypothetical protein [Firmicutes] 
WP_004611936.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611937.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611938.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611940.1	recombinase [Tyzzerella nexilis] 
WP_004611944.1	pDNA replication protein [Tyzzerella nexilis] 
WP_004611945.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611946.1	conjugal transfer protein TraG [Tyzzerella nexilis] 
WP_004611947.1	conjugative transfer protein [Tyzzerella nexilis] 
WP_004611948.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611953.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611955.1	peptidase M23 [Tyzzerella nexilis] 
WP_004611956.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611957.1	bacteriocin [Tyzzerella nexilis] 
WP_004611958.1	DNA topoisomerase III [Tyzzerella nexilis] 
WP_004611959.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611961.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611964.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611965.1	hypothetical protein [Tyzzerella nexilis] 
WP_004611967.1	type I deoxyribonuclease HsdR [Tyzzerella nexilis] 
WP_004611968.1	MFS transporter [Tyzzerella nexilis] 
WP_004611969.1	restriction endonuclease [Tyzzerella nexilis] 
WP_004611970.1	type I restriction endonuclease subunit S [Tyzzerella nexilis] 
