gi|493484097|ref|WP_006438921.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484411|ref|WP_006439230.1|	methionine ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493484413|ref|WP_006439232.1|	DNA-binding protein [[Clostridium] hiranonis] 
gi|493484415|ref|WP_006439233.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484416|ref|WP_006439234.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484417|ref|WP_006439235.1|	cysteine ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484418|ref|WP_006439236.1|	ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484419|ref|WP_006439237.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484420|ref|WP_006439238.1|	chemotaxis protein CheY [[Clostridium] hiranonis] 
gi|493484421|ref|WP_006439239.1|	histidine kinase [[Clostridium] hiranonis] 
gi|493484422|ref|WP_006439240.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484423|ref|WP_006439241.1|	signal peptide protein [[Clostridium] hiranonis] 
gi|493484424|ref|WP_006439242.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484425|ref|WP_006439243.1|	DNA polymerase [[Clostridium] hiranonis] 
gi|493484426|ref|WP_006439244.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484427|ref|WP_006439245.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484428|ref|WP_006439246.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484429|ref|WP_006439247.1|	4-hydroxybutyrate dehydrogenase [[Clostridium] hiranonis] 
gi|493484430|ref|WP_006439248.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484431|ref|WP_006439249.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484432|ref|WP_006439250.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484433|ref|WP_006439251.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484434|ref|WP_006439252.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484435|ref|WP_006439253.1|	resolvase [[Clostridium] hiranonis] 
gi|493484436|ref|WP_006439254.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484437|ref|WP_006439255.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484438|ref|WP_006439256.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484439|ref|WP_006439257.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484440|ref|WP_006439258.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484441|ref|WP_006439259.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484442|ref|WP_006439260.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484443|ref|WP_006439261.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484444|ref|WP_006439262.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484445|ref|WP_006439263.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484446|ref|WP_006439264.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484447|ref|WP_006439265.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484448|ref|WP_006439266.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484449|ref|WP_006439267.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484450|ref|WP_006439268.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484451|ref|WP_006439269.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484453|ref|WP_006439270.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484454|ref|WP_006439271.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484455|ref|WP_006439272.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484456|ref|WP_006439273.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484457|ref|WP_006439274.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484458|ref|WP_006439275.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484459|ref|WP_006439276.1|	single-stranded DNA-binding protein [[Clostridium] hiranonis] 
gi|493484460|ref|WP_006439277.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484461|ref|WP_006439278.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484462|ref|WP_006439279.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484463|ref|WP_006439280.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484464|ref|WP_006439281.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484465|ref|WP_006439282.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484466|ref|WP_006439283.1|	integrase [[Clostridium] hiranonis] 
gi|493484467|ref|WP_006439284.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484468|ref|WP_006439285.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484469|ref|WP_006439286.1|	terminase [[Clostridium] hiranonis] 
gi|493484470|ref|WP_006439287.1|	phage portal protein [[Clostridium] hiranonis] 
gi|493484471|ref|WP_006439288.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484472|ref|WP_006439289.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484473|ref|WP_006439290.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484474|ref|WP_006439291.1|	phage head-tail adapter protein [[Clostridium] hiranonis] 
gi|493484475|ref|WP_006439292.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484476|ref|WP_006439293.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484477|ref|WP_006439294.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484478|ref|WP_006439295.1|	terminase [[Clostridium] hiranonis] 
gi|493484479|ref|WP_006439296.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484480|ref|WP_006439297.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484481|ref|WP_006439298.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484482|ref|WP_006439299.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484483|ref|WP_006439300.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484484|ref|WP_006439301.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484485|ref|WP_006439302.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484486|ref|WP_006439303.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484487|ref|WP_006439304.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484488|ref|WP_006439305.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484489|ref|WP_006439306.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484490|ref|WP_006439307.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484491|ref|WP_006439308.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484492|ref|WP_006439309.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484493|ref|WP_006439310.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484494|ref|WP_006439311.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484495|ref|WP_006439312.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484496|ref|WP_006439313.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484497|ref|WP_006439314.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484498|ref|WP_006439315.1|	(dimethylallyl)adenosine tRNA methylthiotransferase [[Clostridium] hiranonis] 
gi|493484499|ref|WP_006439316.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484500|ref|WP_006439317.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484501|ref|WP_006439318.1|	lipid kinase [[Clostridium] hiranonis] 
gi|493484502|ref|WP_006439319.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484503|ref|WP_006439320.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484504|ref|WP_006439321.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484505|ref|WP_006439322.1|	pyruvate formate-lyase [[Clostridium] hiranonis] 
gi|493484506|ref|WP_006439323.1|	radical SAM protein [[Clostridium] hiranonis] 
gi|493484507|ref|WP_006439324.1|	microcompartment protein [[Clostridium] hiranonis] 
gi|493484508|ref|WP_006439325.1|	carboxysome shell protein [[Clostridium] hiranonis] 
gi|493484509|ref|WP_006439326.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484510|ref|WP_006439327.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484511|ref|WP_006439328.1|	ethanolamine utilization protein EutN [[Clostridium] hiranonis] 
gi|493484512|ref|WP_006439329.1|	aldehyde dehydrogenase [[Clostridium] hiranonis] 
gi|493484513|ref|WP_006439330.1|	alcohol dehydrogenase [[Clostridium] hiranonis] 
gi|493484514|ref|WP_006439331.1|	histidine kinase [[Clostridium] hiranonis] 
gi|493484515|ref|WP_006439332.1|	hisitidine kinase [[Clostridium] hiranonis] 
gi|493484516|ref|WP_006439333.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484517|ref|WP_006439334.1|	propanediol utilization phosphotransacylase [[Clostridium] hiranonis] 
gi|493484518|ref|WP_006439335.1|	ethanolamine utilization protein EutJ [[Clostridium] hiranonis] 
gi|493484519|ref|WP_006439336.1|	aldehyde dehydrogenase [[Clostridium] hiranonis] 
gi|493484520|ref|WP_006439337.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484521|ref|WP_006439338.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484522|ref|WP_006439339.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493484523|ref|WP_006439340.1|	sensor histidine kinase [[Clostridium] hiranonis] 
gi|493484524|ref|WP_006439341.1|	thioredoxin [[Clostridium] hiranonis] 
gi|493484525|ref|WP_006439342.1|	thioredoxin reductase [[Clostridium] hiranonis] 
gi|493484526|ref|WP_006439343.1|	diguanylate cyclase [[Clostridium] hiranonis] 
gi|493484527|ref|WP_006439344.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484528|ref|WP_006439345.1|	membrane protein [[Clostridium] hiranonis] 
gi|493484529|ref|WP_006439346.1|	sodium:alanine symporter [[Clostridium] hiranonis] 
gi|493484530|ref|WP_006439347.1|	phosphomethylpyrimidine synthase [[Clostridium] hiranonis] 
gi|493484531|ref|WP_006439348.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484532|ref|WP_006439349.1|	thiamine biosynthesis protein ThiF [[Clostridium] hiranonis] 
gi|493484533|ref|WP_006439350.1|	thiazole synthase [[Clostridium] hiranonis] 
gi|493484534|ref|WP_006439351.1|	thiamine biosynthesis protein ThiH [[Clostridium] hiranonis] 
gi|493484535|ref|WP_006439352.1|	thiamine-phosphate pyrophosphorylase [[Clostridium] hiranonis] 
gi|493484536|ref|WP_006439353.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484537|ref|WP_006439354.1|	GntR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493484538|ref|WP_006439355.1|	sodium ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484539|ref|WP_006439356.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484540|ref|WP_006439357.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484541|ref|WP_006439358.1|	peptidase M24 [[Clostridium] hiranonis] 
gi|493484542|ref|WP_006439359.1|	adenine permease [[Clostridium] hiranonis] 
gi|493484543|ref|WP_006439360.1|	ABC transporter permease [[Clostridium] hiranonis] 
gi|493484544|ref|WP_006439361.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484545|ref|WP_006439362.1|	heme ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484546|ref|WP_006439363.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484547|ref|WP_006439364.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484548|ref|WP_006439365.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484549|ref|WP_006439366.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484550|ref|WP_006439367.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484551|ref|WP_006439368.1|	NUDIX hydrolase [[Clostridium] hiranonis] 
gi|493484552|ref|WP_006439369.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484553|ref|WP_006439370.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484554|ref|WP_006439371.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484555|ref|WP_006439372.1|	nitrate ABC transporter permease [[Clostridium] hiranonis] 
gi|493484556|ref|WP_006439373.1|	nitrate ABC transporter substrate-binding protein [[Clostridium] hiranonis] 
gi|493484557|ref|WP_006439374.1|	nitrate ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484558|ref|WP_006439375.1|	helicase [[Clostridium] hiranonis] 
gi|493484559|ref|WP_006439376.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484560|ref|WP_006439377.1|	transporter [[Clostridium] hiranonis] 
gi|493484561|ref|WP_006439378.1|	beta-lactamase [[Clostridium] hiranonis] 
gi|493484562|ref|WP_006439379.1|	permease [[Clostridium] hiranonis] 
gi|493484563|ref|WP_006439380.1|	bacitracin ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484564|ref|WP_006439381.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484565|ref|WP_006439382.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493484566|ref|WP_006439383.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484567|ref|WP_006439384.1|	ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484568|ref|WP_006439385.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484569|ref|WP_006439386.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484570|ref|WP_006439387.1|	multidrug transporter MatE [[Clostridium] hiranonis] 
gi|493484571|ref|WP_006439388.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493484572|ref|WP_006439389.1|	chemotaxis protein CheY [[Clostridium] hiranonis] 
gi|493484573|ref|WP_006439390.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484574|ref|WP_006439391.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484575|ref|WP_006439392.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484576|ref|WP_006439393.1|	beta-aspartyl peptidase [[Clostridium] hiranonis] 
gi|493484577|ref|WP_006439394.1|	beta-aspartate methyltransferase [[Clostridium] hiranonis] 
gi|493484578|ref|WP_006439395.1|	glycine reductase complex protein B subunit gamma [[Clostridium] hiranonis] 
gi|493484579|ref|WP_006439396.1|	DNA-binding protein [[Clostridium] hiranonis] 
gi|493484581|ref|WP_006439398.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484583|ref|WP_006439400.1|	protein tyrosine phosphatase [[Clostridium] hiranonis] 
gi|493484585|ref|WP_006439402.1|	GNAT family acetyltransferase [[Clostridium] hiranonis] 
gi|493484588|ref|WP_006439405.1|	NADPH-dependent FMN reductase [[Clostridium] hiranonis] 
gi|493484590|ref|WP_006439407.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493484592|ref|WP_006439409.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484594|ref|WP_006439410.1|	glutathione peroxidase [[Clostridium] hiranonis] 
gi|493484595|ref|WP_006439411.1|	glutathione peroxidase [[Clostridium] hiranonis] 
gi|493484596|ref|WP_006439412.1|	riboflavin biosynthesis protein RibD [[Clostridium] hiranonis] 
gi|493484597|ref|WP_006439413.1|	riboflavin synthase subunit alpha [[Clostridium] hiranonis] 
gi|493484598|ref|WP_006439414.1|	GTP cyclohydrolase [[Clostridium] hiranonis] 
gi|493484599|ref|WP_006439415.1|	6,7-dimethyl-8-ribityllumazine synthase [[Clostridium] hiranonis] 
gi|493484600|ref|WP_006439416.1|	GNAT family acetyltransferase [[Clostridium] hiranonis] 
gi|493484601|ref|WP_006439417.1|	multidrug transporter MatE [[Clostridium] hiranonis] 
gi|493484602|ref|WP_006439418.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484603|ref|WP_006439419.1|	bacitracin ABC transporter ATP-binding protein [[Clostridium] hiranonis] 
gi|493484604|ref|WP_006439420.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484605|ref|WP_006439421.1|	toxin HicA [[Clostridium] hiranonis] 
gi|493484606|ref|WP_006439422.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484607|ref|WP_006439423.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484608|ref|WP_006439424.1|	DeoR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493484609|ref|WP_006439425.1|	pyruvate formate-lyase [[Clostridium] hiranonis] 
gi|493484610|ref|WP_006439426.1|	glycyl radical-activating protein [[Clostridium] hiranonis] 
gi|493484611|ref|WP_006439427.1|	sulfurtransferase [[Clostridium] hiranonis] 
gi|493484612|ref|WP_006439428.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484613|ref|WP_006439429.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484614|ref|WP_006439430.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484615|ref|WP_006439431.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484616|ref|WP_006439432.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484617|ref|WP_006439433.1|	GTP-binding protein [[Clostridium] hiranonis] 
gi|493484618|ref|WP_006439434.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484619|ref|WP_006439435.1|	iron-only hydrogenase system regulator [[Clostridium] hiranonis] 
gi|493484620|ref|WP_006439436.1|	biotin synthase [[Clostridium] hiranonis] 
gi|493484621|ref|WP_006439437.1|	thiamine biosynthesis protein ThiH [[Clostridium] hiranonis] 
gi|493484622|ref|WP_006439438.1|	GTP-binding protein [[Clostridium] hiranonis] 
gi|493484623|ref|WP_006439439.1|	transcriptional regulator [[Clostridium] hiranonis] 
gi|493484624|ref|WP_006439440.1|	sensor histidine kinase [[Clostridium] hiranonis] 
gi|493484625|ref|WP_006439441.1|	HAD family hydrolase [[Clostridium] hiranonis] 
gi|493484626|ref|WP_006439442.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484627|ref|WP_006439443.1|	glycosyl transferase family 1 [[Clostridium] hiranonis] 
gi|493484628|ref|WP_006439444.1|	ABC transporter [[Clostridium] hiranonis] 
gi|493484629|ref|WP_006439445.1|	5'-nucleotidase [[Clostridium] hiranonis] 
gi|493484630|ref|WP_006439446.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484631|ref|WP_006439447.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484632|ref|WP_006439448.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484633|ref|WP_006439449.1|	ATPase AAA [[Clostridium] hiranonis] 
gi|493484634|ref|WP_006439450.1|	MFS transporter [[Clostridium] hiranonis] 
gi|493484635|ref|WP_006439451.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484636|ref|WP_006439452.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484637|ref|WP_006439453.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484638|ref|WP_006439454.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484639|ref|WP_006439455.1|	flavin oxidoreductase [[Clostridium] hiranonis] 
gi|493484640|ref|WP_006439456.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484641|ref|WP_006439457.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493484642|ref|WP_006439458.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493484643|ref|WP_006439459.1|	ArsR family transcriptional regulator [[Clostridium] hiranonis] 
gi|493484644|ref|WP_006439460.1|	metallo-beta-lactamase [[Clostridium] hiranonis] 
gi|493484645|ref|WP_006439461.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484646|ref|WP_006439462.1|	hypothetical protein [[Clostridium] hiranonis] 
gi|493484647|ref|WP_006439463.1|	ribonucleoside-triphosphate reductase activating protein [[Clostridium] hiranonis] 
gi|493484648|ref|WP_006439464.1|	ribonucleoside triphosphate reductase [[Clostridium] hiranonis] 
gi|493484649|ref|WP_006439465.1|	hypothetical protein partial [[Clostridium] hiranonis] 
gi|493484650|ref|WP_006439466.1|	hypothetical protein [[Clostridium] hiranonis] 
