WP_000456787.1	MULTISPECIES: methyltransferase [Terrabacteria group] 
WP_006571145.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571146.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571148.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571151.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571152.1	peptide chain release factor 3 [Pseudoflavonifractor capillosus] 
WP_006571154.1	chromate transporter [Pseudoflavonifractor capillosus] 
WP_006571156.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571157.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571158.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571159.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571160.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571161.1	cell wall hydrolase [Pseudoflavonifractor capillosus] 
WP_006571162.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571163.1	V-type ATP synthase subunit D [Pseudoflavonifractor capillosus] 
WP_006571164.1	V-type ATP synthase subunit B [Pseudoflavonifractor capillosus] 
WP_006571167.1	V-type ATP synthase subunit F [Pseudoflavonifractor capillosus] 
WP_006571169.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571170.1	V-type ATP synthase subunit K [Pseudoflavonifractor capillosus] 
WP_006571171.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571172.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571175.1	MarR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571176.1	ArsC family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571177.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571180.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571181.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571182.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571184.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006571185.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006571186.1	cation diffusion facilitator transporter [Pseudoflavonifractor capillosus] 
WP_006571188.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571196.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571198.1	sortase [Pseudoflavonifractor capillosus] 
WP_006571199.1	transglutaminase [Pseudoflavonifractor capillosus] 
WP_006571200.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571201.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571202.1	DUF4860 domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006571203.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571204.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571205.1	twitching motility protein PilT [Pseudoflavonifractor capillosus] 
WP_006571206.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571207.1	single-stranded-DNA-specific exonuclease RecJ [Pseudoflavonifractor capillosus] 
WP_006571208.1	(p)ppGpp synthetase [Pseudoflavonifractor capillosus] 
WP_006571209.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571210.1	ATP-grasp domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006571211.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571212.1	UDP-N-acetylmuramyl peptide synthase [Pseudoflavonifractor capillosus] 
WP_006571213.1	(Fe-S)-binding protein [Pseudoflavonifractor capillosus] 
WP_006571214.1	CBS domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006571215.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571216.1	alpha-amylase [Pseudoflavonifractor capillosus] 
WP_006571217.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571218.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571219.1	topoisomerase IV [Pseudoflavonifractor capillosus] 
WP_006571220.1	DNA topoisomerase [Pseudoflavonifractor capillosus] 
WP_006571221.1	ATPase AAA [Pseudoflavonifractor capillosus] 
WP_006571223.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571224.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571225.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571226.1	penicillin-binding protein [Pseudoflavonifractor capillosus] 
WP_006571227.1	rod shape-determining protein MreD [Pseudoflavonifractor capillosus] 
WP_006571229.1	septum formation inhibitor Maf [Pseudoflavonifractor capillosus] 
WP_006571230.1	deoxyuridine 5'-triphosphate nucleotidohydrolase [Pseudoflavonifractor capillosus] 
WP_006571231.1	peptidase U32 [Pseudoflavonifractor capillosus] 
WP_006571235.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571236.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006571237.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571239.1	glycerol uptake operon antiterminator [Pseudoflavonifractor capillosus] 
WP_006571240.1	FAD/NAD(P)-binding oxidoreductase [Pseudoflavonifractor capillosus] 
WP_006571241.1	pyridine nucleotide-disulfide oxidoreductase [Pseudoflavonifractor capillosus] 
WP_006571242.1	molybdopterin oxidoreductase [Pseudoflavonifractor capillosus] 
WP_006571244.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571247.1	cold-shock protein [Pseudoflavonifractor capillosus] 
WP_006571249.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571250.1	N-acetylmuramoyl-L-alanine amidase [Pseudoflavonifractor capillosus] 
WP_006571251.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571253.1	TIGR00268 family protein [Pseudoflavonifractor capillosus] 
WP_006571254.1	1-(5-phosphoribosyl)-5-amino-4-imidazole-carboxylate carboxylase [Pseudoflavonifractor capillosus] 
WP_006571255.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571256.1	formylmethanofuran dehydrogenase subunit E [Pseudoflavonifractor capillosus] 
WP_006571257.1	iron ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006571258.1	iron ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571259.1	iron ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006571261.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571263.1	PadR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571264.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571265.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571267.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006571268.1	phage-shock protein [Pseudoflavonifractor capillosus] 
WP_006571272.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571273.1	preprotein translocase subunit SecA [Pseudoflavonifractor capillosus] 
WP_006571274.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571275.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571276.1	23S rRNA (uracil-5-)-methyltransferase RumA [Pseudoflavonifractor capillosus] 
WP_006571277.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571278.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006571279.1	histidine kinase [Pseudoflavonifractor capillosus] 
WP_006571280.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571281.1	ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006571284.1	23S rRNA (uracil-5-)-methyltransferase RumA [Pseudoflavonifractor capillosus] 
WP_006571286.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571287.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571288.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006571289.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006571290.1	noncanonical pyrimidine nucleotidase YjjG family [Pseudoflavonifractor capillosus] 
WP_006571292.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571295.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571296.1	translation initiation factor 2 [Pseudoflavonifractor capillosus] 
WP_006571297.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571298.1	GTPase CgtA [Pseudoflavonifractor capillosus] 
WP_006571299.1	50S ribosomal protein L27 [Pseudoflavonifractor capillosus] 
WP_006571300.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571301.1	50S ribosomal protein L21 [Pseudoflavonifractor capillosus] 
WP_006571303.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571305.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571307.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571309.1	50S ribosomal protein L11 methyltransferase [Pseudoflavonifractor capillosus] 
WP_006571311.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571313.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571315.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571316.1	oligoendopeptidase F [Pseudoflavonifractor capillosus] 
WP_006571318.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571320.1	peptide ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571321.1	peptide ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571322.1	peptide ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006571323.1	peptide ABC transporter ATP-binding protein [Pseudoflavonifractor capillosus] 
WP_006571324.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571325.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571328.1	MarR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571329.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571330.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571335.1	MarR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571338.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571341.1	(4Fe-4S)-binding protein [Pseudoflavonifractor capillosus] 
WP_006571342.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571346.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571349.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571355.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571356.1	aldo/keto reductase [Pseudoflavonifractor capillosus] 
WP_006571357.1	acetyltransferase [Pseudoflavonifractor capillosus] 
WP_006571359.1	transcriptional repressor [Pseudoflavonifractor capillosus] 
WP_006571361.1	PadR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571362.1	iron-sulfur protein [Pseudoflavonifractor capillosus] 
WP_006571365.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571367.1	AI-2E family transporter [Pseudoflavonifractor capillosus] 
WP_006571371.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571372.1	LysR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571374.1	MarR family transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571375.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006571376.1	ABC transporter [Pseudoflavonifractor capillosus] 
WP_006571377.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571378.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571379.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006571383.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571386.1	inositol monophosphatase [Pseudoflavonifractor capillosus] 
WP_006571387.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571388.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571389.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571390.1	phosphatase [Pseudoflavonifractor capillosus] 
WP_006571392.1	flavin-nucleotide-binding protein [Pseudoflavonifractor capillosus] 
WP_006571395.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571397.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571398.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571400.1	ribonuclease M5 [Pseudoflavonifractor capillosus] 
WP_006571401.1	DNA polymerase III subunit delta [Pseudoflavonifractor capillosus] 
WP_006571402.1	DNA internalization-related competence protein ComEC/Rec2 [Pseudoflavonifractor capillosus] 
WP_006571404.1	histidine triad nucleotide-binding protein [Pseudoflavonifractor capillosus] 
WP_006571405.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571409.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571410.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571412.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571413.1	peptidase U32 [Pseudoflavonifractor capillosus] 
WP_006571414.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571417.1	5-formyltetrahydrofolate cyclo-ligase [Pseudoflavonifractor capillosus] 
WP_006571419.1	thymidylate kinase [Pseudoflavonifractor capillosus] 
WP_006571420.1	glycosyl transferase [Pseudoflavonifractor capillosus] 
WP_006571423.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571425.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571426.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571427.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571428.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571430.1	DUF1648 domain-containing protein [Pseudoflavonifractor capillosus] 
WP_006571431.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571434.1	glycosyl transferase family 2 [Pseudoflavonifractor capillosus] 
WP_006571435.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571438.1	recombinase [Pseudoflavonifractor capillosus] 
WP_006571443.1	methionine adenosyltransferase [Pseudoflavonifractor capillosus] 
WP_006571444.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571446.1	adenosylhomocysteinase [Pseudoflavonifractor capillosus] 
WP_006571448.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571450.1	glutamine synthetase [Pseudoflavonifractor capillosus] 
WP_006571451.1	amidophosphoribosyltransferase [Pseudoflavonifractor capillosus] 
WP_006571452.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571454.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571455.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571458.1	galactose ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006571459.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571460.1	histidine kinase [Pseudoflavonifractor capillosus] 
WP_006571461.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006571462.1	beta-methylgalactoside transporter [Pseudoflavonifractor capillosus] 
WP_006571464.1	galactose ABC transporter substrate-binding protein [Pseudoflavonifractor capillosus] 
WP_006571466.1	membrane protein [Pseudoflavonifractor capillosus] 
WP_006571467.1	DNA-binding response regulator [Pseudoflavonifractor capillosus] 
WP_006571469.1	two-component sensor histidine kinase [Pseudoflavonifractor capillosus] 
WP_006571471.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571472.1	ABC transporter permease [Pseudoflavonifractor capillosus] 
WP_006571473.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571475.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571476.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571478.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571483.1	hypothetical protein partial [Pseudoflavonifractor capillosus] 
WP_006571484.1	PTS sugar transporter subunit IIB [Pseudoflavonifractor capillosus] 
WP_006571485.1	PTS cellobiose transporter subunit IIC [Pseudoflavonifractor capillosus] 
WP_006571487.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571489.1	GMP synthetase [Pseudoflavonifractor capillosus] 
WP_006571493.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571494.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571497.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571498.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571499.1	integrase [Pseudoflavonifractor capillosus] 
WP_006571500.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571503.1	recombinase [Pseudoflavonifractor capillosus] 
WP_006571504.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571507.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571508.1	transcriptional regulator [Pseudoflavonifractor capillosus] 
WP_006571511.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571513.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571514.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571515.1	hypothetical protein [Pseudoflavonifractor capillosus] 
WP_006571516.1	hypothetical protein [Pseudoflavonifractor capillosus] 
